count,title,link,cover image url,ground truth
737,Mysterious ‘4-Metre Long Sea Creature’ Washes Ashore,https://www.snopes.com/fact-check/mysterious-sea-creature-washes-ashore/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/shocking-mysterious-4-metre-long-sea-monster.jpg?resize=542,305",false
738,Misaligned Bridge,https://www.snopes.com/fact-check/misaligned-bridge-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/golden-gate.jpg?resize=542,305",false
739,"Photograph Shows 100,000 Bikers at Rally with Donald Trump",https://www.snopes.com/fact-check/photograph-shows-100000-bikers-at-trump-rally/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/100000-BIKERS-TRUMP-RALLY.jpg?resize=542,305",mostly-false
740,Bernie Sanders’ Lavish Private Jet Menu?,https://www.snopes.com/fact-check/sanders-private-jet-menu/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/bernie-sanders-delta-flight-8879.jpg?resize=542,305",mostly-false
741,Giant Alligator Spotted on Florida Golf Course,https://www.snopes.com/fact-check/giant-alligator-florida-golf/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/giant-alligator.jpg?resize=542,305",true
742,Racial Slur on Huck Finn’s Receipt?,https://www.snopes.com/fact-check/racial-slur-on-huck-finns-receipt/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/huck-finns-racist-receipt.jpg?resize=542,305",mostly-true
743,Does a Photograph Show Eight Rainbows?,https://www.snopes.com/fact-check/eight-rainbow-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/rainbow.jpg?resize=542,305",false
744,‘Rare Black Rose’ Only Grows in a Village in Turkey,https://www.snopes.com/fact-check/black-rose-village-turkey/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/black-rose-3.jpg?resize=542,305",false
745,Hillary Clinton Used Model from Syphilis PSA?,https://www.snopes.com/fact-check/hillary-clinton-used-model-from-syphilis-psa/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/manenough4hillary.jpg?resize=542,305",false
746,Little-Known Norman Rockwell Painting: ‘Cat Prevents House Fire’,https://www.snopes.com/fact-check/norman-rockwell-cat-prevents-fire/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/rockwell1.jpg?resize=542,305",false
747,L’Oreal Beagle Testing,https://www.snopes.com/fact-check/loreal-beagle-testing/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/loreal-beagle-.jpg?resize=542,305",mixture
748,Size of the Indianapolis Motor Speedway,https://www.snopes.com/fact-check/size-of-indianapolis-speedway/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/indy-500.jpg?resize=542,305",mostly-true
749,Photograph ‘Taken Without a Telescope’ Shows Andromeda Galaxy Next to the Moon,https://www.snopes.com/fact-check/andromeda-galaxy-moon-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/AndromedaGalex_2048.jpg?resize=542,305",false
750,Artwork Shows Man with Noose Around Neck to Represent Multiculturalism,https://www.snopes.com/fact-check/melting-pot-multiculturalism-artwork/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/depression.jpg?resize=542,305",false
751,NSA Toilet Cameras Sign,https://www.snopes.com/fact-check/nsa-toilet-cameras-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/NSA-toilet-cameras.jpg?resize=542,305",false
752,Melania Trump vs. Michelle Obama,https://www.snopes.com/fact-check/melania-trump-vs-michelle-obama/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/melania-trump-gun-plane.jpeg?resize=542,305",true
753,Is This a Leatherback Turtle’s Mouth?,https://www.snopes.com/fact-check/leatherback-sea-turtle-mouth/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/1200px-Leatherback_sea_turtle_Tinglar_USVI_5839996547.jpg?resize=542,305",true
754,That’s One Way to Stop Road Rage,https://www.snopes.com/fact-check/one-way-to-stop-road-rage/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/road-rage.jpg?resize=542,305",false
755,Barbara Boxer Gave Bernie Sanders Supporters the Finger?,https://www.snopes.com/fact-check/barbara-boxer-gave-bernie-sanders-supporters-the-finger/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/barbara-boxer-finger-nevada.jpg?resize=542,305",mostly-false
756,Albert Einstein Rejection Letter,https://www.snopes.com/fact-check/einstein-rejection-letter/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/einstein_rejection_letter_faux.jpg?resize=542,305",false
757,Does a Photograph Show ‘Four Horsemen of the Apocalypse’?,https://www.snopes.com/fact-check/four-horseman-clouds-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/kenwood-car.jpg?resize=542,305",false
758,Video Shows ‘Fireball’ in the Sky As EgyptAir Flight Disappears from Radar,https://www.snopes.com/fact-check/egypt-air-fire-ball-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/ea.jpg?resize=542,305",false
759,Image of ‘Lightest and Darkest Skin Colors’,https://www.snopes.com/fact-check/lightest-darkest-skin-colors/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/chaos-magazine.jpg?resize=542,305",false
760,North Korean Generals Wearing Medals Photograph,https://www.snopes.com/fact-check/north-korean-medals-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/north-korea-army.jpg?resize=542,305",false
761,"27,000 People Came to a Bernie Sanders Rally in California",https://www.snopes.com/fact-check/27000-people-came-to-a-bernie-sanders-rally-in-california/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/sanders-revolution-will-not-be-televised1.jpg?resize=542,305",mostly-true
762,Canadian Teen Finds Lost Mayan City With Satellite Maps,https://www.snopes.com/fact-check/canadian-teen-satellite-maps/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/teen-discovers-lost-mayan-city.jpg?resize=542,305",unproven
763,Rat Found in Dr Pepper Bottle,https://www.snopes.com/fact-check/rat-found-in-dr-pepper-bottle/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/rat-in-dr-pepper.jpg?resize=542,305",unproven
764,Image Shows President Obama with “Bernie 2016” Sign,https://www.snopes.com/fact-check/obama-bernie-2016-sign/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/obama-earth-day.jpg?resize=542,305",false
765,Huge Bernie Sanders Rally in California,https://www.snopes.com/fact-check/bernie-sanders-rally-california/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/sanders.jpg?resize=542,305",miscaptioned
766,Goldie Hawn and Kurt Russell in Donald Trump Campaign Shirts,https://www.snopes.com/fact-check/goldie-hawn-kurt-russell-trump/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/goldie_kurt_trump_shirts.jpg?resize=542,305",false
767,Have You Ever Been in an Accident Resulting in Your Death?,https://www.snopes.com/fact-check/have-you-ever-been-in-an-accident-resulting-in-your-death/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/meanwhile-at-healthcare.gov_.jpg?resize=542,305",mostly-false
768,Elsa to Have Female Love Interest in ‘Frozen’ Sequel,https://www.snopes.com/fact-check/female-love-interest-frozen/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/Screen-Shot-2016-05-05-at-9.05.12-AM.png?resize=542,305",false
769,Image of ‘Vietnam Vets’ Is a Still From a Movie,https://www.snopes.com/fact-check/vietnam-veterans-tropic-thunder/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/tropic-thunder-photo.jpg?resize=542,305",false
770,Image of ‘Spiral Sky’ is a Digital Creation,https://www.snopes.com/fact-check/spiral-cloud-formation-himalayas/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/clouds.jpg?resize=542,305",false
771,Photograph Shows Swimmer Giving ‘Shaka’ Sign to a Diving Whale,https://www.snopes.com/fact-check/whale-tail-shaka-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/1200px-NZ280315_Kaikoura_Whale_Watching_06.jpg?resize=542,305",unproven
772,Google’s Self-Driving Bike,https://www.snopes.com/fact-check/google-self-driving-bicycle/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/self-driving-bike.jpg?resize=542,305",false
773,Video Captures Time Traveler at Mike Tyson Fight,https://www.snopes.com/fact-check/mike-tyson-time-traveler/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/mike-tyson-phone.jpg?resize=542,305",false
774,Donald Trump Reads ‘The Vicious Snake’,https://www.snopes.com/fact-check/donald-trump-the-snake/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/trump-rally.jpg?resize=542,305",mostly-true
775,Young Harriet Tubman Photograph,https://www.snopes.com/fact-check/young-harriet-tubman-photograph/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/young-harriet-tubman1.jpg?resize=542,305",false
776,Benjamin Netanyahu Confronts Hillary Clinton,https://www.snopes.com/fact-check/clinton-netanyahu-satire-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Clinton_and_Netanyahu_2009.jpg?resize=542,305",false
777,Sharpie Shock Challenge,https://www.snopes.com/fact-check/sharpie-shock-challenge/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/sharpie-shock-challenge.jpg?resize=542,305",unproven
778,Jewish Mother Hugs Toddler Before Holocaust Murders?,https://www.snopes.com/fact-check/jewish-mother-toddler-hug/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/jewish-mother-hugs-daughter-shot-nazis.jpg?resize=542,305",false
779,Lesbian Kicked out of North Carolina Bathroom?,https://www.snopes.com/fact-check/lesbian-ejected-nc-bathroom/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screen-Shot-2016-04-28-at-11.48.09-AM.png?resize=542,305",mixture
780,Where the Mississippi River Meets the Gulf of Mexico,https://www.snopes.com/fact-check/mississippi-meets-gulf-mexico/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/gulfmexico.jpg?resize=542,305",mixture
781,Airport Worker Destroys Jet After Getting Fired,https://www.snopes.com/fact-check/utair-plane-destroyed-fired/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/ut-air-plane-destroyed.jpg?resize=542,305",mixture
782,Saturn ‘Close to Earth’ Meme,https://www.snopes.com/fact-check/saturn-close-to-earth-meme/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/saturnSize.jpg?resize=542,305",false
783,NASA Reports Magnetosphere Collapse,https://www.snopes.com/fact-check/nasa-reports-magnetosphere-collapse/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/earth-magnetosphere-collapse.jpg?resize=542,305",false
784,Landmarks Went Purple in Honor of Prince?,https://www.snopes.com/fact-check/landmarks-purple-prince-photos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/purple-prince.jpg?resize=542,305",mixture
785,Swipe Driver’s License for Free Gas,https://www.snopes.com/fact-check/drivers-license-free-gas/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screenshot-2016-04-20-at-3.55.36-PM.png?resize=524,305",false
786,Harriet Tubman: Gun-Toting Republican,https://www.snopes.com/fact-check/harriet-tubman-gun-republican/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/tubman-photo.jpg?resize=542,305",false
787,"Moose Enjoy Wading Pool, Watch Car Fire",https://www.snopes.com/fact-check/moose-pool-car-fire-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/moose-pool.jpg?resize=542,305",false
788,Cutting Glass,https://www.snopes.com/fact-check/glass-water-oil-heat/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screenshot-2016-04-21-at-9.40.58-AM.png?resize=542,305",unproven
789,Orchestra Music Brings Whales to the Surface,https://www.snopes.com/fact-check/orchestra-whale-video-fake/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/whale.jpg?resize=542,305",false
790,Christians Burned Alive by Muslims,https://www.snopes.com/fact-check/photograph-christians-burned-muslims/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/censored-image.jpg?resize=542,305",miscaptioned
791,Farm Below the Mountain,https://www.snopes.com/fact-check/farm-below-mountain/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/mountain-rang.png?resize=542,305",false
792,‘Welcome to Australia’,https://www.snopes.com/fact-check/welcome-australia-sign-fake/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/australia.png?resize=542,305",false
793,‘As the World Berned’,https://www.snopes.com/fact-check/as-the-world-berned-picture/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/as-the-world-berned.jpg?resize=542,305",miscaptioned
794,World’s First ‘Modular Life Form’,https://www.snopes.com/fact-check/the-modular-body-videos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screenshot-2016-04-16-at-10.39.33-AM.png?resize=542,305",false
795,Female Wolf Protects Male’s Throat During Fight,https://www.snopes.com/fact-check/wolf-fight-female-throat/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/1200px-Eurasian_wolf.jpg?resize=542,305",miscaptioned
796,Fat Cat,https://www.snopes.com/fact-check/obese-tiger-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/1156px-2012_Suedchinesischer_Tiger.jpg?resize=542,305",false
797,Photograph of Paul McCartney Wearing ‘Adopt’ Shirt,https://www.snopes.com/fact-check/paul-mccartney-adopt-shirt/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/1200px-Paul_McCartney_with_Linda_McCartney_-_Wings_-_1976.jpg?resize=542,305",false
798,Risqué Prom Dress,https://www.snopes.com/fact-check/risque-prom-dress/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/would-you-let-your-daughter-wear-prom-dress.jpg?resize=542,305",unproven
799,Mebane Travel Center Ladies’ Room Urinals?,https://www.snopes.com/fact-check/mebane-travel-center-ladies-room-urinals/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/10__Goldie_Gill-mebane-urinals.jpg?resize=542,305",false
800,Space Shuttle Leaving Atmosphere,https://www.snopes.com/fact-check/space-shuttle-tilt-shift-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/space-shuttle.jpg?resize=542,305",mixture
801,Tiger with Down Syndrome?,https://www.snopes.com/fact-check/tiger-with-down-syndrome/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/kenny-the-white-tiger1.jpg?resize=542,305",mixture
802,‘Scarcity’ Image of Woman in Shopping Aisle Not Taken in Venezuela,https://www.snopes.com/fact-check/photo-venezuela-new-york-hurricane/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/5790876336_1124c5fccd_b.jpg?resize=542,305",false
803,‘Snowboarder Girl’ Chased by Bear,https://www.snopes.com/fact-check/snowboarder-girl-chased-by-bear/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Screenshot-2016-04-11-at-12.10.43-PM.png?resize=542,305",false
804,Sajid Muhammed Sets Woman on Fire,https://www.snopes.com/fact-check/sajid-muhammed-anti-muslim-meme/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Raptor.jpg?resize=542,305",false
805,Photograph Doesn’t Show Texas Students Protesting College Debt,https://www.snopes.com/fact-check/student-debt-cap-protest-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/graduation-photo-stock.jpg?resize=542,305",false
806,HUD Tiny Homes Ban,https://www.snopes.com/fact-check/hud-tiny-homes-ban/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/HUD_tiny_homes_law.jpg?resize=542,305",false
807,Was a 736-Pound Catfish Caught in the Mississippi River?,https://www.snopes.com/fact-check/736-pound-catfish/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/fishing.jpg?resize=542,305",false
808,Does This Photograph Show a Pilot Taking a Selfie Out a Plane Window?,https://www.snopes.com/fact-check/pilot-cockpit-selfie/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/fly-yolo-photo.jpg?resize=542,305",false
809,‘Make America White Again’,https://www.snopes.com/fact-check/make-america-white-again-trump/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/make-america-white-again.jpeg?resize=542,305",false
810,Surfer Towed by Shark?,https://www.snopes.com/fact-check/surfer-towed-by-shark/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/Screenshot-2016-03-09-at-12.00.59-PM.png?resize=542,305",false
811,Photo Shows Ted Cruz With Fidel Castro?,https://www.snopes.com/fact-check/cruz-castro-fake-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/Screenshot-2016-03-07-at-10.53.46-AM.png?resize=542,305",false
812,Fetuses Found in Chinese Restaurant Freezers?,https://www.snopes.com/fact-check/fetuses-found-in-chinese-restaurant-freezers/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/fetus-chinese-soup-2016.png?resize=542,305",false
813,Photograph Does Not Show A Newly Hatched Dragon,https://www.snopes.com/fact-check/false-baby-dragon-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/baby-dragons.jpg?resize=542,305",false
814,"No, This Photo of a Waterslide over Dubai Isn’t Real",https://www.snopes.com/fact-check/dubai-water-slide-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/water-slide-dubai.jpg?resize=542,305",false
815,"No, Copperhead Snakes Aren’t Living Inside Fish Mouths",https://www.snopes.com/fact-check/copperhead-snake-angler-warning/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/copperhead-snake.jpg?resize=542,305",false
816,FALSE: Photos of a ‘Trampoline Bridge’ Don’t Show a Real Structure,https://www.snopes.com/fact-check/trampoline-bridge-paris-photos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/bouncing-bridge.jpg?resize=542,305",false
817,Coca-Cola Isn’t Selling a ‘Share a Coke with the KKK’ Bottle,https://www.snopes.com/fact-check/coca-cola-kkk-trump/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/Screenshot-2016-03-02-at-5.30.44-PM.png?resize=542,305",false
818,Video Shows Person Who Climbed Chicago’s Bean?,https://www.snopes.com/fact-check/bean-climber-video-chicago/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/cloud-gate.jpg?resize=542,305",false
819,Animal Testing Conducted by MAC Cosmetics?,https://www.snopes.com/fact-check/animal-testing-cosmetics-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/cat-photo.jpg?resize=542,305",miscaptioned
820,The ‘World’s Cutest Rodent’?,https://www.snopes.com/fact-check/worlds-cutest-rodent/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/cute.jpg?resize=542,305",mixture
821,Photo Shows Man Standing on Large Pile of Bison Skulls?,https://www.snopes.com/fact-check/pile-bison-bones-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/bison.jpg?resize=542,305",true
822,FALSE: Video Shows Giraffes Jumping Off High Dive,https://www.snopes.com/fact-check/high-diving-giraffe-video-false/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Screenshot-2016-02-23-at-2.25.59-PM.png?resize=542,305",false
823,Photograph Shows Endangered Fennec Hare?,https://www.snopes.com/fact-check/fennec-hare/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/fennec-hare-image.jpg?resize=542,305",false
824,Trump Tower Chicago ‘No’ Pic,https://www.snopes.com/fact-check/trump-tower-chicago-no/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/trump-chicago-no.png?resize=542,305",false
825,Earth in a ‘Cradle of Clouds’,https://www.snopes.com/fact-check/cradle-of-clouds-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/hubble.jpg?resize=542,305",false
826,Two Droplets,https://www.snopes.com/fact-check/two-droplets/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/5500125757_800206955c_b1.jpg?resize=542,305",unproven
827,‘7D’ Whale Hologram,https://www.snopes.com/fact-check/7d-hologram-whale-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Screenshot-2016-02-17-at-2.56.28-PM.png?resize=542,305",false
828,Is the Russian Army Using Exosuits?,https://www.snopes.com/fact-check/russia-exosuit-syria-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/russian-stuntman.jpg?resize=542,305",false
829,Is This What Happens When You Park in a Handicapped Parking Spot in Brazil?,https://www.snopes.com/fact-check/handicap-parking-brazil-prank-video/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/parking-brazil.png?resize=542,305",mixture
830,Captain America Deemed Offensive?,https://www.snopes.com/fact-check/captain-america-deemed-offensive/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/captain-america-offensive.png?resize=542,305",mostly-false
831,Woman Slapped in Face by Large Fish?,https://www.snopes.com/fact-check/woman-versus-fish/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Screen-Shot-2016-02-09-at-4.39.31-PM.png?resize=542,305",mixture
832,Pilot Takes Selfie During Stadium Flyover?,https://www.snopes.com/fact-check/jet-flyover-selfie/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/fake-selfie.jpg?resize=542,305",false
833,Aborted Fetuses Found in Michigan Dumpster?,https://www.snopes.com/fact-check/aborted-fetuses-dumpster-michigan/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/aborted-fetuses-dumpster-michigan.png?resize=542,305",miscaptioned
834,McDonald’s Food Doesn’t Rot?,https://www.snopes.com/fact-check/six-year-old-happy-meal-doesnt-rot/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/mcdonalds_burger_fb.jpg?resize=542,305",mostly-false
835,Mother Teresa at 18,https://www.snopes.com/fact-check/mother-teresa-age-18/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/mother-teresa-photo.png?resize=540,305",false
836,Photograph Doesn’t Show Bernie and Jane Sanders at an LGBT March,https://www.snopes.com/fact-check/bernie-sanders-rocky-horror/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/bernie-sanders-lgbt.jpg?resize=542,305",false
837,Is This Donald Trump’s Cousin’s Obituary?,https://www.snopes.com/fact-check/trumps-cousins-obituary/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/trump-flag.png?resize=542,305",false
838,Siberian Tigers Stalk Firefighter in Washington Cascades,https://www.snopes.com/fact-check/siberian-tigers-washington-cascades/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/siberian-tiger.jpg?resize=542,305",false
839,Whisky Vending Machine,https://www.snopes.com/fact-check/whisky-vending-machine/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/whiskymachine1.jpg?resize=542,305",mixture
840,Signs Warning Drivers about Distracted Walkers Were Installed by Artists,https://www.snopes.com/fact-check/sweden-sign-distracted-walkers/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/road-sign.jpg?resize=542,305",mixture
841,Teletubby Lake Is Not Real,https://www.snopes.com/fact-check/fake-teletubby-lake-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/teletubbies.jpg?resize=542,305",false
842,FALSE: Donald Trump’s Father with Mao Zedong,https://www.snopes.com/fact-check/fred-trump-mao-zedong/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/donald-trumps-father.jpg?resize=542,305",false
843,FALSE: New York Artist Creates ‘Art’ That Is Invisible,https://www.snopes.com/fact-check/invisible-art/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/invisibleart.jpg?resize=542,305",false
844,(Nearly) Frozen Waves,https://www.snopes.com/fact-check/frozen-wave-photos/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/frozen-waves.jpg?resize=542,305",true
845,MISCAPTIONED: Vatican Women’s Rifle Team,https://www.snopes.com/fact-check/nuns-with-guns-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/vatican-womens-rifle-team.jpg?resize=500,300",miscaptioned
846,Does the Nagapushpa Flower Bloom Every 36 Years?,https://www.snopes.com/fact-check/nagapushpa-flower-himalaya/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/seapen.jpg?resize=542,305",false
847,MISCAPTIONED: JetBlue Plane Buried by Snow,https://www.snopes.com/fact-check/jetblue-snow-blizzard-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/plane.jpg?resize=542,305",miscaptioned
848,FALSE: Photograph Shows Amy Winehouse with Lana Del Rey,https://www.snopes.com/fact-check/amy-winehouse-del-rey/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/lana-and-amy.jpg?resize=542,305",false
849,MISCAPTIONED: Baby Elephant Talk,https://www.snopes.com/fact-check/baby-elephant-poacher/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/babyelephanthead.jpg?resize=542,305",miscaptioned
850,FAKE: Abraham Lincoln Meets Edgar Allan Poe,https://www.snopes.com/fact-check/lincoln-meets-poe/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/poehead.jpg?resize=542,305",false
851,MISCAPTIONED: Arnold Schwarzenegger’s First Day in NYC,https://www.snopes.com/fact-check/arnold-schwarzeneggers-nyc-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-20-at-2.33.09-PM.png?resize=542,305",miscaptioned
852,Super Moon on Radio Telescope,https://www.snopes.com/fact-check/moon-on-radio-telescope/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/moondish.jpg?resize=542,305",false
853,Utility Pole Buried in Snow,https://www.snopes.com/fact-check/photo-utility-pole-snow/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/40-feet-of-snow.png?resize=542,305",mixture
854,Height of the Texas Giants,https://www.snopes.com/fact-check/the-texas-giants-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/barnum-circus.png?resize=542,305",mixture
855,MISCAPTIONED: Snowfall in Saudi Arabia,https://www.snopes.com/fact-check/snowfall-in-saudi-arabia/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/jerusalemsnow.jpg?resize=542,305",miscaptioned
856,Did Hillary Clinton Wear Blackface at a Costume Party?,https://www.snopes.com/fact-check/hillary-clinton-blackface-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-15-at-1.07.33-PM.png?resize=542,305",false
857,Joint Chiefs of Staff Flip Obama Off During SOTU?,https://www.snopes.com/fact-check/joint-chiefs-during-sotu/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/joint-chiefs-of-staff.png?resize=542,305",false
858,Photo Does Not Show Baby Great White Shark,https://www.snopes.com/fact-check/baby-great-white-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/great-white-shark.jpg?resize=542,305",false
859,FALSE: Photograph Shows Bowie and Lemmy,https://www.snopes.com/fact-check/david-bowie-lemmy-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/bowie-and-lemmy.png?resize=542,305",false
860,Does a Photograph Show Pigs Forced Into Tiny Cages?,https://www.snopes.com/fact-check/pig-cage-photo/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/pig-in-a-bucket.jpg?resize=542,305",mixture
861,Does a Photograph Show a Frozen Spider Web?,https://www.snopes.com/fact-check/frozen-spider-web-sculpture/,"https://us-east-1.tchyn.io/snopes-production/uploads/2017/01/snowflake_fb.jpg?resize=542,305",miscaptioned
862,Does a Billboard in Finland Promote Rape by Refugees?,https://www.snopes.com/fact-check/rape-billboard-finland/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/finland.jpg?resize=542,305",false
863,FALSE: UFO Over CERN,https://www.snopes.com/fact-check/ufo-portal-cern/,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-08-at-1.09.25-PM.png?resize=542,305",false
